Title,Date,Source,Content,URL,Stock,Sentiment
Forget iPhone: 4 Reasons to Bet on Apple ETFs,15/5/2024 17:00,Sanghamitra Saha15 May 2024 at 10:00 am·3-min read,"Apple Inc. AAPL has been an underperformer this year with a flat performance, falling short of other mega-cap technology companies. Investors should note that Roundhill Magnificent Seven ETF MAGS has jumped 23.6% this year while Apple is up 0.9%. Apple's lesser exposure to AI within the “Magnificent Seven” group and concerns over the sales growth of iPhone in the key China market are being held responsible for this lackluster performance. Apple, in fact, faced a huge setback in China's smartphone market during the first quarter of the year, experiencing a 19% decline in shipments, its worst performance since 2020, per Reuters. This decline was due to the direct impact of Huawei's new product launches in the premium segment. Apple's share in China's smartphone market plunged to 15.7% from 19.7% a year earlier, placing it almost neck-and-neck with Huawei, which saw a remarkable 70% increase in sales. As a result, Apple lost its position as the top smartphone seller in China and slipped to the third place. Should we look beyond this weakness and dig deeper into other areas of strength? Apple recently unveiled its latest iPad Pros featuring the all-new M4 processor, which promises enhanced performance across various aspects, including AI capabilities. Apple directly challenged competitors like Intel, AMD and Qualcomm by asserting that the M4's neural engine surpasses any other neural processing unit in AI PCs. This move indicates Apple's ambition to lead in AI technology, particularly in the realm of consumer devices. Apple’s heavy investment in AI and CEO Tim Cook's increasing mentions of it indicate a strategic focus on the development of the technology. This includes acquiring smaller AI firms and exploring partnerships with industry leaders like OpenAI and Google. Analysts anticipate that Apple's advancements in generative AI will drive iPhone sales by introducing compelling new features. As consumers hold onto their devices for longer periods, innovative AI experiences could serve as a significant differentiator between iPhone generations. Moreover, Apple's overall quarterly revenues fell in Q2, but less than what analysts had expected, and Tim Cook expects revenue growth to resume in the current quarter. In the last reported quarter, sales in Greater China, Apple's third-largest region, fell by 8% to $16.37 billion. The figure surpassed FactSet analysts’ anticipated sales of $15.25 billion. This performance may alleviate concerns among investors about Apple losing market share to local competitors. Apple increased its cash dividend by 4% and authorized an additional program to buy back $110 billion worth of stock. The buyback is the largest in Apple’s history. In 2018, the tech giant authorized $100 billion in share repurchases.",https://sg.finance.yahoo.com/news/forget-iphone-4-reasons-bet-170000807.html,AAPL,0.33
Apple brings eye tracking to iPhone and iPad in accessibility update,15/5/2024 16:45,"Martyn Landi, PA Technology Correspondent15 May 2024 at 9:45 am·2-min read","Apple is to enable eye tracking on the iPhone and iPad as part of a new range of accessibility tools aimed at helping those with physical disabilities to more easily use their devices. Using artificial intelligence, it will allow users to navigate their Apple device using just their eyes. The new feature is joined by a new Music Haptics tool, which uses the taptic engine in the iPhone – which powers the vibrations on the device – to enable those who are deaf or hard of hearing to experience music vibrating to the audio of the music. Apple said it was also introducing new speech features which enable users to assign custom utterances to virtual assistant Siri to help with shortcuts to apps, aimed at those with conditions that affect their speech. The eye-tracking tool uses the front-facing camera on the iPhone or iPad to set up and calibrate, and does not require any additional hardware or software. The AI processing to enable eye tracking also takes place on-device, Apple said. “We believe deeply in the transformative power of innovation to enrich lives,” Apple chief executive Tim Cook said. “That’s why for nearly 40 years, Apple has championed inclusive design by embedding accessibility at the core of our hardware and software. “We’re continuously pushing the boundaries of technology, and these new features reflect our long-standing commitment to delivering the best possible experience to all of our users.” Also among the suite of new features announced by the tech giant was a feature the firm says could reduce motion sickness for passengers in moving vehicles.",https://sg.finance.yahoo.com/news/apple-brings-eye-tracking-iphone-164515629.html,AAPL,0.75
India's Redington posts 5% rise in quarterly profit on gadgets demand,15/5/2024 15:07,Reuters15 May 2024 at 8:07 am·1-min read,"BENGALURU, May 15 (Reuters) - Indian IT products distributor Redington reported a 5% rise in quarterly profit on Wednesday, aided by demand for mobile phones and computers in its key markets. The Apple and Samsung gadgets distributor's consolidated net profit climbed to 3.26 billion rupees ($39.06 million) for the fourth quarter ended March 31, according to a regulatory filing. Affluent Indians are increasingly spending more than 30,000 rupees ($361.30) on new smartphones, benefiting manufacturers and distributors such as Redington. Global personal computer sales also show signs of recovery after inflation-hit customers delayed system upgrades for several quarters. Revenue from operations for Redington rose nearly 3% to 224.33 billion rupees, benefiting from an 8% growth in its SISA segment, which includes Singapore, India and South Asia. Revenue from its consumer and commercial personal computers, print and supplies business in SISA rose 10% in the quarter, while its smartphones and feature phones business in the region recorded a 6% growth. The growth in SISA made up a 2% decline in revenue from the rest of the world for the company, which has a presence in 31 countries, including Rwanda, Oman and Turkey. Shares of Chennai, Tamil Nadu-based Redington closed 1.3% higher ahead of the results, taking their gains to nearly 22% this year. ($1 = 83.4634 Indian rupees) (Reporting by Aleef Jahan in Bengaluru and Praveen Paramasivam; Editing by Ravi Prakash Kumar) It can be a tough decision to decide between the three big local banks. We simplify the decision by comparing various metrics across the lenders. The post DBS, OCBC or UOB: Which of the Three Singapore Banks Should You Buy? appeared first on The Smart Investor. If you think that fixed deposits are only for conservative cash-rich aunties and uncles, think again. A fixed deposit (also known as a time deposit) account is a type of... The post Best Fixed Deposit Rates in Singapore (May 2024)—Rates Up To 3.75%, Minimum Deposits From $500 appeared first on MoneySmart Blog.",https://sg.finance.yahoo.com/news/indias-redington-posts-5-rise-150715767.html,AAPL,0.43
iPad Pro M4 review: ludicrously good hardware that’s total overkill for most,15/5/2024 6:00,Samuel Gibbs Consumer technology editor14 May 2024 at 11:00 pm·7-min read,"Apple’s latest iPad Pro is thinner and lighter, and has a stupendous new OLED screen, plus oodles of power to do practically anything. But it is no longer just the super-premium iPad – it is also aiming to be an impressive tool for the creative industry. It still looks and acts like an iPad, ready to do regular iPad things such as browse the web, watch TV or chat to your family on the other side of the country. But to do only that with a machine this advanced is total overkill – Apple has many other iPad models suited to that sort of thing. This serious tablet comes with a serious price tag. The smaller 11in version starts at £999 (€1,119/$999/A$1,699), while the 13in model costs from £1,299 (€1,549/$1,299/A$2,199). That’s already laptop money without including accessories such as a keyboard or stylus. Unlike previous generations of the iPad Pro, the 11in and 13in have the same new screen technology, making the smaller model as reviewed more tempting. It essentially has two OLED screens layered on top of each other to produce an extremely high full-screen brightness of up to 1,000nits, and a peak of 1,600nits in super-bright spots in HDR content. For reference, other iPads top out at 600nits, while many competitor tablets, laptops or monitors barely reach 400nits. It runs at up to 120Hz, making it super-smooth in operation, and has incredible contrast similar to high-end OLED displays on phones or TVs. Blacks are truly black, whites are super-bright, and it is spectacularly colourful and accurate. It surpasses the already excellent previous generation, and will be the best screen in almost everyone’s house. For those likely to need absolute colour accuracy, such as those in the film industry, Apple also offers a special reference mode in settings, and sells an antiglare nano texture screen coating, similar to its professional monitors. The tablet is extremely thin at 5.3mm thick or less, and is now lighter by up to 103g depending on the model. You will need a case to keep it safe, and you will need to be more careful with it than you might a cheaper, bulkier tablet. The Face ID selfie camera is now in the right place for video calls in landscape, which is much better. Screen: 11in or 13in Ultra Liquid Retina XDR display (264 pixels an inch) Processor: Apple M4 (9/10-core CPU+10-core GPU) RAM: 8 or 16GB",https://sg.finance.yahoo.com/news/ipad-pro-m4-review-ludicrously-060034881.html,AAPL,0.67
Huawei flagship store surge in China signals showdown with Apple,15/5/2024 1:02,Josh Ye14 May 2024 at 6:02 pm·4-min read,"By Josh Ye HONG KONG (Reuters) - Huawei is revamping its retail strategy and aggressively opening flagship stores in China, with some just a stone's throw away from Apple shops, as it seeks to retake the premium electronics throne in the world's biggest smartphone market. Situated directly across from Apple's Shanghai flagship store, Huawei's recently renovated shop spans three floors of a famous heritage architecture building in the financial hub's busy shopping district and includes a coffee shop and a gym. Huawei opened four such stores in major Chinese cities between December and February, an aggressive marketing blitz by a company that had largely relied on licensed distributors and is rebounding from U.S. sanctions imposed in 2019 that had crippled its smartphone business for four years until it could source domestic replacement parts. ""The Huawei flagship store is very nice. It looks much brighter inside compared to the Apple Store across the street,"" said Amy Chen, a 27-year-old physiotherapist who visited the Shanghai store this week to switch to Huawei's top-end Pura 70 Ultra from the iPhone 15 Pro in hopes of better mobile reception. Apple has 47 stores in mainland China. Huawei, which did not open a flagship store until 2019, now has 11 of them. ""I think they will open more than 20 of them. Then it will eventually catch up to Apple,"" said Ethan Qi, associate director at research firm Counterpoint. It marks a stark contrast to 2021 when the company's licensed stores were shuttered across China due to product shortages caused by the U.S. sanctions. Huawei has since developed its own chips, introduced highly popular 5G-capable products and, according to sources, has started aggressively recruiting dealers in recent months. ""As Huawei now manages to ship in large quantities, given the good profit margin they could provide, (distributors) have become willing to purchase Huawei devices again,"" Qi said. ""Previously, many couldn't get stock and their 4G devices didn't sell well.""",https://sg.finance.yahoo.com/news/huawei-flagship-store-surge-china-010237357.html,AAPL,0.57
FOCUS-Huawei flagship store surge in China signals showdown with Apple,15/5/2024 1:00,Josh Ye14 May 2024 at 6:00 pm·4-min read,"* Huawei has opened four flagship stores in China since December * Huawei also adds more licensed distributors in China-sources * Premium push aimed at boosting sales beyond smartphones-experts By Josh Ye HONG KONG, May 15 (Reuters) - Huawei is revamping its retail strategy and aggressively opening flagship stores in China, with some just a stone's throw away from Apple shops, as it seeks to retake the premium electronics throne in the world's biggest smartphone market. Situated directly across from Apple's Shanghai flagship store, Huawei's recently renovated shop spans three floors of a famous heritage architecture building in the financial hub's busy shopping district and includes a coffee shop and a gym. Huawei opened four such stores in major Chinese cities between December and February, an aggressive marketing blitz by a company that had largely relied on licensed distributors and is rebounding from U.S. sanctions imposed in 2019 that had crippled its smartphone business for four years until it could source domestic replacement parts.",https://sg.finance.yahoo.com/news/focus-huawei-flagship-store-surge-010000778.html,AAPL,0.7
OpenAI’s new GPT-4o model offers promise of improved smartphone assistants,14/5/2024 18:00,Alex Hern UK technology editor14 May 2024 at 11:00 am·3-min read,"In the year and a half since the launch of ChatGPT, one nagging question has only got more pressing: if AI can do this, why is my phone’s assistant still so bad? On Monday, the gulf grew larger still, as OpenAI announced a new model called GPT-4o – the ‘o’ stands for Omni – which gives the chatbot new abilities to understand and create audio, video, and still images. The system is uncanny to behold. It can engage in prolonged conversations about the world seen through a camera lens, carry out live translation between two different languages, and even laugh at appropriate points. The shine will inevitably wear off after users find the shortcomings in the system, but its creators are more confident than ever. When GPT-4 was launched in 2023, the OpenAI founder, Sam Altman, tweeted that the AI “is still flawed, still limited, and it still seems more impressive on first use than it does after you spend more time with it”. A year on, there was no such doubt with the launch of its successor: as well as a longer statement about an “an exciting future where we are able to use computers to do much more than ever before”, Altman tweeted a single word: “her”, the name of the 2013 Spike Jonze film depicting a man slowly falling in love with his AI assistant. GPT-4o is closer than ever to that science fiction scenario. Previous versions of the AI have been able to talk to the user, but only through a laborious process of transcribing speech to text, running it through the normal ChatGPT system, then generating human-sounding speech in reply. By contrast, the new system can operate directly in speech without needing to lean on other models to prop it up, speeding up responses and allowing it to acknowledge quirks such as tone of voice. But it still isn’t quite an AI assistant. It can answer questions and perform knowledge work, but not – yet – act on requests. The GPT Store, a repository of third-party integrations collated by OpenAI, could help, but to really embed itself in normal people’s lives, GPT needs the power of Siri. And it seems Apple agrees. The iPhone maker has reportedly been in talks since March with AI developers, including Google and OpenAI, over licensing their technology to improve its own AI assistant. Over the weekend it reportedly “neared” a deal with the latter. According to Bloomberg, which broke the news, the deal would allow Apple to offer ChatGPT alongside the other AI features it will announce at its annual Worldwide Developers conference in June. The link-up would probably fall short of fully replacing Siri with ChatGPT. That is partly because Apple is wary of embedding another company’s technology too deeply in its own devices – the scars from the painful replacement of Google Maps with Apple Maps over a decade ago still smart – but also because even the best AI systems aren’t quite ready for the sort of demands an assistant requires.",https://sg.finance.yahoo.com/news/openai-gpt-4o-model-offers-180000533.html,AAPL,0.67
"Google debuts a slew of generative AI features as fight with rivals OpenAI, Microsoft, and Apple heats up",14/5/2024 17:56,Daniel Howley·Technology Editor14 May 2024 at 10:56 am·4-min read,"Google (GOOG, GOOGL) unveiled a slew of generative AI products at its Google I/O developer conference on Tuesday, including its Gemini Live assistant, updates for its Android and Workspaces platforms, and an overhaul of its flagship Search product. The announcements are part of Google’s broader effort to reestablish itself as Silicon Valley’s AI leader after it was caught off guard by Microsoft’s (MSFT) partnership with OpenAI in 2022. The new products also come a day after OpenAI unveiled its GPT-4o AI model and days before rivals Microsoft and Apple (AAPL) debut their own major generative AI updates. The biggest announcement is that Google is updating its Search platform to include generative AI results at the top of the screen. The feature, which was originally available as part of a preview in the company's Search Labs, is now coming to all US users and rolling out globally in the coming future. Another one of the biggest announcements was a new, personalized AI assistant called Gemini Live. The feature, powered by the company’s Gemini 1.5 Pro model, will allow you to speak directly to the assistant on your mobile device, providing you with responses in a number of natural-sounding voices. On the Android front, Google says it's expanding the assistant to interact with apps like Google Messages and Gmail, allowing users, for example, to drag and drop generated images from Gemini into texts and emails. Users can also use the app to ask specific questions about YouTube videos, and it will scour the video's captions to find an answer. Google is also updating its on-device version of Gemini, called Gemini Nano, with new multimodal features. Multimodal means that a generative AI model can work across mediums including text, images, and video. Google’s vice president of engineering for Gemini experiences, Amar Subramanya, told Yahoo Finance he’s been using Gemini Live for brainstorming, bouncing ideas off of the assistant. Subramanya said early testers have also been using Gemini Live for scenarios including translation. In the coming months, Google says Gemini Live will be able to access a user's cameras, allowing the assistant to interact with the real world and things it sees. OpenAI has also shown off these capabilities in demos of its GPT-4o. In one example, Subramanya said he asked the assistant to find a recipe for a pineapple upside-down cake for 15 people and add the ingredients to his Keep shopping list. The assistant found a recipe for eight people, scaled the proportions from eight to 15 people, and put the items Subramanya needed to put it together into his shopping list.",https://sg.finance.yahoo.com/news/google-debuts-a-slew-of-generative-ai-features-as-fight-with-rivals-openai-microsoft-and-apple-heats-up-175635303.html,AAPL,0.6
4 Best ETF Areas of Last Week,14/5/2024 17:00,Sanghamitra Saha14 May 2024 at 10:00 am·3-min read,"Wall Street was upbeat last week with the S&P 500 adding 1.9%, the Dow Jones advancing 2.2% and the Nasdaq Composite gained 1.1%. Most importantly, the Dow Jones just had its best week of 2024. On Friday, the Dow secured its eighth consecutive session of gains. While most of the 30 members of the Dow Jones Index have performed well over the last seven days, the Dow rally was mainly driven by Amgen AMGN, Amazon.com Inc. AMZN, Apple Inc. (AAPL), Boeing BA and The Goldman Sachs Group GS. As far as the company-specific news are concerned, Apple drew attention. The company unveiled a new lineup of iPads for the first time in two years. The tech giant launched two new versions of its top-end iPad Pro models and two new versions of its mid-tier iPad Air. It also debuted the Apple Pencil Pro stylus and an updated Magic Keyboard case for the iPad Pro line. Among US economic data points, we received a downbeat consumer sentiment data. Sentiment dropped to a six-month low. The University of Michigan Survey of Consumers sentiment index for May posted an initial reading of 67.4 for the month, down from 77.2 in April and well below the Dow Jones consensus call for 76. Fed officials reaffirmed the stance for higher rates for a longer period. Policymaker Neel Kashkari signaled that rates are likely to stay at historic highs for a while. Boston Fed President Susan Collins further supported this notion, saying it will take longer ""than previously thought"" to bring inflation down (read: ETFs to Bet on Dow Jones' Longest Winning Streak of 2024). Meanwhile, U.S. companies are having their best earnings season in nearly two years. With 80% of the companies in the S&P 500 having already reported, the index is on track to record 5% growth in first-quarter earnings per share per FactSet, as quoted on Yahoo Finance. This is the biggest year-over-year increase since the second quarter of 2022 and higher than 3.2% growth that analysts had expected prior to the start of the season (read: Time to Tap Wall Street ETFs on Earnings Strength?). Against this backdrop, below we highlight a few winning ETFs of last week. Miners iShares MSCI Global Silver Miners ETF SLVP – Up 8.7%",https://sg.finance.yahoo.com/news/4-best-etf-areas-last-170000092.html,AAPL,0.57
OpenAI’s leap forward in human-like AI assistants underscores Apple’s growing peril,14/5/2024 15:02,David Meyer14 May 2024 at 8:02 am·4-min read,"Sam Altman promised ahead of OpenAI’s big announcement yesterday that the company would be revealing something that “feels like magic to me.” While I can’t speak for Altman in terms of what he perceives as magical, the new GPT-4o model certainly is impressive. I’ll leave it to my AI-specialist colleagues to analyze what’s going on under the hood, but for the general public, GPT-4o seems set to be the first model that really comes across like a human in out-loud conversation. The persona OpenAI showed off in its demos was perhaps cloyingly over-familiar—creepy, even—but it’s a darn good simulacrum of a person, partly because it can handle text, vision, and audio all at once and at speed. This is where virtual assistants get real—or at least realistic enough to start being justifiably lumped in with the likes of Samantha, the assistant voiced by Scarlett Johansson in Spike Jonze’s 2013 film Her. Altman himself made the comparison in an X post after the announcement. Sure, Samantha may have [SPOILER ALERT] abandoned the film’s lovelorn protagonist at the end of that story, but who cares? This is about the technical achievement, right? Only it isn’t. We have now crossed into the territory of potential seduction, and I don’t mean that in a romantic sense. A realistic text conversation with an AI is impressive and in some cases useful, but a realistic voice, paired with the ability to perceive the user’s appearance and environment, is something else. This is technology that will be able to convincingly influence and cajole the user, and its arrival means we will have to pay very close attention to the compulsions of the entity behind the voice. As I have previously written, I would very much like to see virtual assistants that really work for us—reliable and discreet agents that can do stuff on our behalf, acting only in our interests. They would ideally be open-source, so we could verify their security and privacy promises, but they would also need to be on-device assistants that do not need the cloud to function. Let’s see what Google announces later today at its I/O developer conference—an AI-powered mobile assistant called Pixie is rumored to be on the list—but, as things stand, the most likely company to realize the sort of assistant I’ve been dreaming of is Apple. At next month’s WWDC developer event, Apple will be showing off its own AI advances, which according to the New York Times will include an “improved Siri [that Apple will pitch as being] more private than rival A.I. services because it will process requests on iPhones rather than remotely in data centers.” That sounds like a lot of what I’ve been waiting for, minus the open-source part. However, it remains to be seen to what degree, and in what way, Apple will meet the moment. Apple is behind in the AI game, to the extent that its desire to catch up reportedly played a big role in its decision to abandon its self-driving car efforts. Making Siri smarter will, given Siri’s current dumb-as-a-rock-ness, not be overly difficult. But Apple’s new assistant won’t just have to excel within the paradigm of Apple’s existing offerings—it will need to provide an impressive alternative to the latest and greatest virtual assistants, and OpenAI just set the bar very high indeed. Now, Apple is reportedly in intense talks to have OpenAI’s technology power some of the iPhone’s incoming chatbot features. (Google’s Gemini is apparently still another option.) If these talks bear fruit, it’s as yet unclear whether we’ll be looking at Siri plus another chatbot, or a Siri that uses Apple’s on-device model to deal with certain private stuff, and an external model to handle other tasks—I’m really not sure how that would work.",https://sg.finance.yahoo.com/news/openai-leap-forward-human-ai-150259365.html,AAPL,0.57
"Another streaming bundle: Comcast's Peacock to partner with Netflix, Apple TV+",14/5/2024 14:18,Alexandra Canal·Senior Reporter14 May 2024 at 7:18 am·2-min read,"Consumers will soon have access to yet another streaming bundle. Comcast (CMCSA) CEO Brian Roberts said early Tuesday that later this month, the company will launch a new offering that combines its Peacock platform, Netflix (NFLX), and Apple TV+ (AAPL). The new bundle, referred to as StreamSaver, will be available to customers of Comcast’s broadband internet service, the executive revealed at a MoffettNathanson conference. ""Those three products will come at a vastly reduced price to anything in the market today and be available to all our customers,"" Roberts said. Exact pricing details will be announced at a later date. ""We've been bundling video successfully and creatively for 60 years,"" he added. ""This is the latest iteration of that, and I think this will be a pretty compelling package."" The developments come as media companies face pressure from investors to scale their streaming services and achieve profitability. At the same time, the companies are dealing with more competition from tech giants like Amazon (AMZN) and YouTube (GOOGL, GOOG), which are gobbling up streaming deals. On average, US consumers subscribe to four streaming services and spend about $61 per month on them, according to the latest Digital Media Trends report from Deloitte. That means fewer opportunities for streamers to retain loyal subscribers over time. The concept of bundling isn't new. Companies in the space have been doing it with their own services for years. Apple, for instance, offers Apple One, which combines Apple TV+ with other services like Apple Music and Apple Arcade. The bundle launched globally in late 2020. Disney, which has also been offering a bundle with Disney+, Hulu, and ESPN+, officially began its domestic rollout of a one-app experience late last year that incorporates Hulu content via Disney+ — a similar play to Paramount's Showtime combination as well as the integration of HBO Max and Discovery+, which both merged their respective services last year. The move toward partnerships among competing media companies, though, has gained traction recently. Just last week, Warner Bros. Discovery (WBD) and Disney (DIS) announced a new streaming bundle that will bring together Disney+, Hulu, and Max streaming services, with a launch date set for this summer in the US.",https://sg.finance.yahoo.com/news/another-streaming-bundle-comcasts-peacock-to-partner-with-netflix-apple-tv-141828658.html,AAPL,0.55
Mag 7 stocks including Apple and Amazon still holding strong,14/5/2024 14:22,"Pedro Goncalves·Finance Reporter, Yahoo Finance UKUpdated 14 May 2024 at 7:22 am·9-min read","The ""Magnificent Seven"" accounted for around two-thirds of the S&P 500 (^GSPC) gains last year, but can they repeat those extraordinary returns this time around? Profits for the ""Mag 7"" are forecast to rise 38% in the first quarter from a year ago, dwarfing the overall S&P 500’s 2.4% anticipated year-over-year earnings growth, according to Bloomberg Intelligence data. This group of mega-cap tech companies — Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL), Meta Platforms (META), Microsoft (MSFT), Nvidia (NVDA) and Tesla (TSLA) — are capitalising on tech growth trends such as artificial intelligence (AI) and cloud computing. In 2023, Magnificent Seven stocks surged between 48% and 239%, accounting for some 60% of last year's 24% total return for the S&P 500. Here’s how the mega caps performed this first quarter and what Nvidia is expected to deliver when it reports next week. Tesla reported a 9% drop in first-quarter revenue, the biggest decline since 2012, and missed analysts’ estimates, as the electric vehicle company weathers the effect of ongoing price cuts. The electric vehicle (EV) maker said it had made $1.13bn (£910m) over the first three months of the year, compared with $2.51bn a year earlier. CEO Elon Musk said on the call that the company plans to start production of new models in “early 2025, if not late this year,” after previously expecting to begin in the second half of 2025. Read more: Trending tickers: Anglo American, GameStop, Vodafone, Greggs and Novavax “We slightly raised our 2024 deliveries forecast, versus our prior forecast for no growth. Our improved outlook is due to Tesla’s recent price cuts, so we also slightly reduced our near-term automotive gross margin forecast. We think Tesla could cut prices further as management aims to pass along the majority of cost savings to customers to drive demand,” said Morningstar analyst Seth Goldstein.",https://sg.finance.yahoo.com/news/stock-markets-apple-amazon-meta-tesla-shares-105604677.html,AAPL,0.45
The streaming wars are over: Morning Brief,14/5/2024 10:00,Alexandra Canal·Senior Reporter14 May 2024 at 3:00 am·3-min read,"This is The Takeaway from today's Morning Brief, which you can sign up to receive in your inbox every morning along with: The chart of the day What we're watching What we're reading Economic data releases and earnings Bob Iger is just like you and me — he watches a lot of Netflix (NFLX). But now, the Disney CEO is talking about it. ""Netflix is, in many respects, the gold standard when it comes to streaming,"" Iger said during the company's quarterly earnings call on May 7. And he's not the only big-shot media exec praising rival platforms either. ""Disney itself is a fabulous company,"" Warner Bros. Discovery (WBD) CEO David Zaslav piped in on Thursday. Amazon received compliments too, as WBD streaming chief JB Perrette said: ""Obviously, Amazon and Netflix are both incredibly compelling.""",https://sg.finance.yahoo.com/news/the-streaming-wars-are-over-morning-brief-100018167.html,AAPL,0.67
"UPDATE 3-Foxconn upbeat on AI demand, stands by Sharp following writedown",14/5/2024 9:03,Yimou Lee and Faith HungUpdated 14 May 2024 at 2:03 am·3-min read,"* Q1 net profit T$22.01 bln vs T$29.31 bln analysts' forecast * Foxconn expects Q2 revenue to grow significantly * Reaffirms commitment to Sharp, saying ""worst is behind"" (Recasts, updates comments throughout) By Yimou Lee and Faith Hung TAIPEI, May 14 (Reuters) - Apple supplier Foxconn said on Tuesday it remained confident about strong AI server demand this year driving revenue, and pledged to stand by Japan's Sharp after taking a large, profit-impacting writedown last year. Foxconn, the world's largest contract electronics maker and Apple's top iPhone manufacturer, said on an earnings call it expected flat consumer electronics demand, but reiterated it saw significant growth in 2024 revenue given the artificial intelligence (AI) applications boom.",https://sg.finance.yahoo.com/news/1-apple-supplier-foxconns-first-064146609.html,AAPL,0.67
"McDonald’s, Apple and Tesla can’t bet on making a fortune in China anymore",14/5/2024 2:04,"Analysis by Laura He, CNN13 May 2024 at 7:04 pm·7-min read","Editor’s Note: Sign up for CNN’s Meanwhile in China newsletter, which explores what you need to know about the country’s rise and how it impacts the world. For decades, Western companies made a fortune betting on the inexorable rise of the Chinese consumer. Now an economic slump and the emergence of ferocious local competitors means those bets look less safe as price wars erupt. Discounts and special deals are being offered across consumer brands from food and clothing to consumer electronics and cars, reflecting a dramatic shift in consumption patterns in the world’s second largest economy. One of the most intense price wars is raging in the electric vehicle (EV) industry, where a “life and death” race has manufacturers scrambling for survival. Tesla’s China market share shrank to 4% in April, almost halving from 7.7% in March, according to data released by the China Passenger Car Association on Friday. Deliveries from its Shanghai factory, its largest globally, fell 18% last month from a year earlier. The sharp drop contrasts with rising sales by its biggest Chinese rival BYD, which reported a 29% jump in pure EV deliveries. “Everyone has changed the way they think about China,” said Anne Stevenson-Yang, co-founder and managing principal at J Capital Research. “The business climate has changed entirely.” Last month, Tesla (TSLA) announced aggressive price cuts in the country, shortly after also reducing prices in the United States and Germany. The move added to a series of price reductions that it has made in its biggest overseas market since late 2022. Last year, the Chinese economy grew 5.2%. Outside the pandemic years, that was its slowest pace of annual expansion since 1990, when gross domestic product increased only 3.9% because of international sanctions following the 1989 Tiananmen Square massacre. Consumers have curtailed spending as their job and income prospects worsened. A prolonged crisis in real estate, which accounts for 70% of household wealth, and a stock market meltdown have added to their woes.",https://sg.finance.yahoo.com/news/mcdonald-apple-tesla-t-bet-020458413.html,AAPL,-0.43
"5 big analyst AI moves: Baidu, Accenture downgraded to Hold",19/5/2024 3:39,Investing.com18 May 2024 at 8:39 pm·5-min read,"Investing.com -- Here are the biggest analyst moves in the area of artificial intelligence (AI) for this week. InvestingPro subscribers always get first dibs on market-moving AI analyst comments. Upgrade today! Analysts at the investment bank RBC Capital Markets raised their target price on Microsoft (NASDAQ:MSFT) stock from $450 to $500 on Friday, citing positive feedback from their recent investor meetings with Microsoft's Directors of Investor Relations. RBC stressed that AI remains a key growth driver for Microsoft, highlighting that the tech giant continues to make substantial investments in this rapidly developing sector. “While CapEx will likely continue to ramp and impact margins, Microsoft is following demand signals and is simultaneously focused on bringing the cost curve down,” analysts said in the note. “Advances like GPT-4o, which is more efficient, and Maia (custom AI silicon) will help drive down the cost curve,” they added. RBC also emphasized Microsoft's expertise in cloud services as a major advantage, providing a unified architecture for all AI workloads. Moreover, RBC noted that while Microsoft's core cloud business is still in its early stages, there is a clear trend of companies moving more workloads to the cloud. Azure's growth, excluding AI, has accelerated in the fiscal Q2, they noted. “Importantly, core Azure is benefiting from the broader AI roadmap, as one-third of the 50K+ Azure AI customers are net new to Azure,” analysts noted.",https://sg.finance.yahoo.com/news/5-big-analyst-ai-moves-033937607.html,AMD,0.7
What's Going On With AMD Stock Friday?,17/5/2024 16:54,Anusuya Lahiri17 May 2024 at 9:54 am·2-min read,"Advanced Micro Devices, Inc (NASDAQ:AMD) stock is trading higher Friday amid reports that Microsoft Corp (NASDAQ:MSFT) is eying the former’s artificial intelligence chips for its cloud computing customers. Azure’s cloud service could integrate AMD’s MI300X AI chips to beat Nvidia Corp’s (NASDAQ:NVDA) H100 GPU supply crisis. Recent reports indicated that AMD is winning market share in the x86 processor market for client and server categories despite rivalry from Intel Corp (NASDAQ:INTC). AMD grabbed Wall Street’s attention for its considerable gains in the server CPU market and the merchant accelerator sector with the Mi300 series, positioning it as a formidable competitor to Nvidia in the merchant accelerators market. Wall Street analysts highlighted a long-term upside of over $10 billion in revenue synergies from the Xilinx acquisition. Meanwhile, AMD is gearing up to meet the increasing demand for AI computing by leveraging its broad product lineup. CTO Mark Papermaster recently pointed to AMD’s robust suite of compute engines, deep customer relationships across various markets, and open software capabilities. Papermaster revealed that AMD would make significant announcements at Computex. He also shared that AMD’s R&D investment has almost quadrupled, from $1.5 billion in 2019 to $5.9 billion in 2023, to meet escalating performance and efficiency demands. AMD stock gained 57% in the last 12 months. Investors can gain exposure to the stock via the AOT Growth And Innovation ETF (NASDAQ:AOTG) and the Spear Alpha ETF (NASDAQ:SPRX). Price Actions: AMD shares traded higher by 2.57% at $166.79 at the last check on Friday. Photo courtesy of AMD ""ACTIVE INVESTORS' SECRET WEAPON"" Supercharge Your Stock Market Game with the #1 ""news & everything else"" trading tool: Benzinga Pro - Click here to start Your 14-Day Trial Now!",https://sg.finance.yahoo.com/news/whats-going-amd-stock-friday-165446005.html,AMD,0.73
